nct_id,last_update_submitted_date,start_month_year,completion_month_year,primary_completion_month_year,study_first_submitted_date,results_first_submitted_date,study_type,phase,enrollment,overall_status,official_title,brief_title
NCT05990270,2023-08-05,"August 15, 2023","December 30, 2023","September 30, 2023",2023-07-28,NA,Interventional,Not Applicable,102,Recruiting,"The Effect of Education Given to Women on Knowledge, Attitudes and Beliefs on Cervical Cancer","The Effect of Education Given to Women on Cervical Cancer on Knowledge, Attitude and Belief"
NCT05995106,2023-12-15,"October 2, 2023",June 2027,August 2026,2023-08-09,NA,Interventional,Not Applicable,580,Recruiting,Prospective Validation of Usefulness in the Hypertensive Disorder of Pregnancy With Cardiovascular Disease Management Solution Based on Interconnection to Hospital Examination,mHealth for Hypertensive Disorder of Pregnancy
NCT05999851,2023-08-17,September 2023,September 2031,May 2026,2023-06-15,NA,Interventional,Not Applicable,400,Not yet recruiting,Multiparametric Assessment of Maternal Vascular Function as a New Diagnostic and Prognostic Tool for Hypertensive Disorders of Pregnancy and Preeclampsia - EDIPE Study,Multiparametric Assessment of Maternal Vascular Function in the Prediction of Hypertensive Disorders of Pregnancy
NCT06002126,2023-08-14,"August 2, 2023","November 1, 2025","December 1, 2024",2023-08-14,NA,Interventional,Not Applicable,1000,Recruiting,Optimization of Cervical Cancer Screening Among Women Living With HIV in Latin American Countries,Optimization of Cervical Cancer Screening Among Women Living With HIV in Latin American Countries
NCT06015854,2023-08-23,"March 23, 2021","April 1, 2024","February 6, 2024",2023-08-23,NA,Interventional,Phase 2,18,Recruiting,"A Phase II Study to Determine the Efficacy and Safety of Vvax001, a Therapeutic Semliki Forest Virus Based Cancer Vaccine, in Patients With HPV-16 Induced Grade 3 Cervical Intraepithelial Neoplasia",Vvax001 Cancer Vaccine in Premalignant Cervical Lesions - Phase II
NCT06019715,2023-08-30,"June 1, 2023","July 1, 2024","March 1, 2024",2023-08-24,NA,Interventional,Not Applicable,20,"Active, not recruiting",Remote Postpartum Intervention Targeting Movement Behaviors After Hypertensive Disorders of Pregnancy,Remote Postpartum Intervention Targeting Movement Behaviors After Hypertensive Disorders of Pregnancy
NCT06035601,2024-03-15,"March 7, 2024","June 15, 2026","June 15, 2025",2023-09-06,NA,Interventional,Not Applicable,100,Recruiting,An EHR-integrated Texting Platform to Promote Self-management in Women With Recurrent Urinary Tract Infections,EHR-integrated rUTI Texting Platform
NCT06049693,2024-03-28,"January 1, 2023","January 1, 2024","January 1, 2024",2023-04-25,NA,Interventional,Phase 4,156,Completed,Iron Prehabilitation and Perioperative Infectious Diseases of Endometrial Cancer Patients,Iron Prehabilitation in Endometrial Cancer
NCT06050148,2023-09-15,"August 1, 2023","December 31, 2029","December 31, 2028",2023-08-29,NA,Interventional,Phase 2/Phase 3,100,Recruiting,Faecal Microbiota Transplantation as Means of Preventing Recurrent Urinary Tract Infections,Faecal Microbiota Transplantation as Means of Preventing Recurrent Urinary Tract Infections
NCT06052033,2023-09-23,"September 11, 2023","September 1, 2024","August 10, 2024",2023-09-18,NA,Interventional,Not Applicable,40,Recruiting,The Effect of 5-aminolaevulinic Acid Photodynamic Therapy Versus C02 Laser in the Treatment of Persistent Cervical Low-grade Squamous Intraepithelial Lesions With High-risk HPV Infection:A Non-randomized Controlled Trail Study,Comparison of 5-ALA Photodynamic Therapy and CO2 Laser for Treating Persistent Low-Grade Cervical Lesions With High-Risk HPV Infection
NCT06056947,2023-09-25,"July 20, 2020","August 26, 2021","May 6, 2021",2023-09-13,NA,Interventional,Phase 3,577,Completed,"Phase III Study to Evaluate Efficacy and Safety of Different Formulations of Fenticonazole + Tinidazole + Lidocaine in the Treatment of Bacterial Vaginosis, Candidal Vulvovaginitis, Trichomonal Vaginitis and Mixed Infections",Evaluation of Efficacy and Safety of Two New Formulations Compared to Gynomax® XL Ovule
NCT06067386,2023-09-28,"October 15, 2023","October 15, 2024","October 15, 2024",2023-09-22,NA,Interventional,Not Applicable,3000,Not yet recruiting,Selective Reporting for Antibiotic Susceptibility Testing and GPs' Prescribing of Broad-spectrum Antibiotics in Women With E. Coli UTIs,Selective Reporting for Antibiotic Susceptibility Testing and GPs' Prescribing of Broad-spectrum Antibiotics in Women With E. Coli UTIs
NCT06069102,2024-02-28,"November 15, 2023","December 1, 2025","January 1, 2025",2023-09-28,NA,Interventional,Phase 4,60,Recruiting,OPT-BP: Optimal Blood Pressure Treatment Thresholds Following a Hypertensive Disorder of Pregnancy: A Pilot Trial,Optimal Blood Pressure Treatment Thresholds Postpartum
NCT06070454,2023-09-29,"November 14, 2023","November 14, 2025","November 14, 2025",2023-09-29,NA,Interventional,Not Applicable,91,Not yet recruiting,Prospective Evaluation of Infectious Vulvovaginitis on Wound Complication Rates After Vulvar Excision for Premalignant Lesions,Prospective Evaluation of Infectious Vulvovaginitis on Wound Complication Rates After Vulvar Excision for Premalignant Lesions
NCT06075264,2024-02-20,"December 6, 2023",December 2025,December 2024,2023-10-04,NA,Interventional,Phase 2,27,Recruiting,"A Phase II Double-blind, Placebo-controlled, Randomized Trial of Topical Artesunate Ointment for the Treatment of Patients With Vulvar High-grade Squamous Intraepithelial Lesions (Vulvar HSIL)","Phase II Study of Artesunate Ointment for the Treatment of Vulvar High Grade Squamous Intraepithelial Lesions (Vulvar HSIL, VIN2/3)"
NCT06091670,2023-10-16,"July 7, 2022","February 15, 2023","November 12, 2022",2023-10-16,NA,Observational,NA,881,Completed,Genital Hygiene Behaviors and Predicting Factors in Women Living in A Country: The Sample of Turkey,Genital Hygiene Behaviors and Predicting Factors
NCT06093035,2023-10-16,"November 10, 2023","December 31, 2024","May 31, 2024",2023-10-16,NA,Observational [Patient Registry],NA,60,Not yet recruiting,"Analysis of Urinary, Vaginal and Intestinal Microbiota in Patients With Neurogenic Bladder","Analysis of Urinary, Vaginal and Intestinal Microbiota in Patients With Neurogenic Bladder"
NCT06120205,2024-03-18,"November 15, 2023","June 1, 2024","May 1, 2024",2023-10-27,NA,Interventional,Not Applicable,870,Enrolling by invitation,SELF-CERV Pivotal Study: Method Comparison of Self-collection Using the Teal Wand Self-Collection Device and HCP (Health Care Provider) Cervical Collection for Detection of High-risk HPV (hrHPV) for Cervical Cancer Screening,SELF-CERV Pivotal Study: SELF-Collection for CERVical Cancer Screening
NCT06124820,2023-11-06,"October 1, 2023","October 1, 2026","October 1, 2025",2022-09-06,NA,Interventional,Not Applicable,48,Recruiting,"A Single-blinded, Randomised Controlled Trial Comparing the Use of Intravaginal Laser Therapy to Sham in Post-menopausal Women With Recurrent Urinary Tract Infections (rUTI) and the Impact on the Vaginal and Urinary Microbiome",RCT Comparing Intravaginal Laser Therapy to Sham in Post-menopausal Women With Recurrent Urinary Tract Infections
NCT06131684,2023-11-09,November 2023,"June 30, 2024","June 30, 2024",2023-11-09,NA,Interventional,Early Phase 1,100,Not yet recruiting,Utility of Amniotic Fluid Analysis for Intrapartum Infection Prediction Model,Amniotic Fluid Analysis
NCT06131749,2023-11-08,"March 1, 2021","September 30, 2024","April 30, 2024",2023-11-08,NA,Observational,NA,603,"Active, not recruiting","Genital Tract Infections, the Vaginal Microbiome and Gestational Age at Birth Among Pregnant Women in South Africa","Genital Tract Infections, the Vaginal Microbiome and Gestational Age at Birth Among Pregnant Women in South Africa"
NCT06136702,2023-11-14,"December 7, 2022",December 2024,December 2024,2023-10-20,NA,Interventional,Not Applicable,1048,Recruiting,EarLy dEtection of cerVical cAncer in Hard-to-reach Populations of Women Through Portable and Point-of-care HPV TEsting Acceptability Study,ELEVATE Acceptability Study
NCT06137950,2023-11-14,"November 7, 2023","September 15, 2024","March 15, 2024",2023-11-07,NA,Interventional,Phase 1,90,Recruiting,Interferon Alpha Therapy for Cervical CIN I and HPV Infection,Interferon Alpha Therapy for Cervical CINI and HPV Infection
NCT06145724,2024-02-05,"January 2, 2024","September 30, 2026","August 31, 2026",2023-11-17,NA,Interventional,Not Applicable,24040,Enrolling by invitation,EnCoRe MoMS Aim 1: Develop and Implement a Community-informed Institutional Obstetric Sepsis Bundle,EnCoRe MoMS: Engaging Communities to Reduce Morbidity From Maternal Sepsis
NCT06148532,2023-11-20,"April 26, 2023","September 30, 2026","August 31, 2025",2023-11-20,NA,Observational,NA,400000,Enrolling by invitation,EnCoRe MoMS: Engaging Communities to Reduce Morbidity From Maternal Sepsis,EnCoRe MoMS:Engaging Communities to Reduce Morbidity From Maternal Sepsis
NCT06160349,2023-11-28,"July 20, 2023","September 30, 2026","August 31, 2026",2023-11-20,NA,Observational,NA,200,Enrolling by invitation,EnCoRe MoMS: Engaging Communities to Reduce Morbidity From Maternal Sepsis,EnCoRe MoMS:Engaging Communities to Reduce Morbidity From Maternal Sepsis
NCT06177236,2023-12-19,"October 1, 2022","December 1, 2023","October 1, 2023",2023-11-22,NA,Interventional,Not Applicable,110,Completed,"The Effect of in Clinic or Self- Sampling for Cervical Cancer Screening on Status of Particitipation, Attitude and Anxiety.",Clinic or Self-Sampling for Cervical Cancer Screening
NCT06192966,2024-01-05,"January 1, 2018","March 31, 2022","March 31, 2022",2023-12-21,NA,Interventional,Not Applicable,106,Terminated,Efficacy of a Food Supplement for the Treament of Recurrent Urinary Tract Infections,Effect of Probiotics on Recurrent Urinary Tract Infections
NCT06231056,2024-01-20,"January 1, 2019","June 30, 2023","December 31, 2020",2024-01-20,NA,Interventional,Not Applicable,250,Completed,"Probiotic Therapy in Pregnancy for the Reduction of Streptococcus Agalactiae Positivity and the Frequency of PROM, pPROM and Preterm Birth",Probiotic Supplementation as Prophylactic for Group B β-hemolytic Streptococcus (GBS) Infection
NCT06243666,2024-02-10,"February 20, 2024","December 31, 2026","December 31, 2026",2024-01-29,NA,Observational,NA,2188,Not yet recruiting,Long-term Effectiveness and Immuno-persistence Study of a Recombinant Human Papillomavirus 16/18 Bivalent Vaccine in Girls Aged 9-17 Years,Long-term Effectiveness and Immuno-persistence Study of a Recombinant HPV 16/18 Bivalent Vaccine in Preadolescent Girls
NCT06253169,2024-02-02,February 2024,June 2025,March 2025,2024-01-25,NA,Observational,NA,2000,Not yet recruiting,Benefit of Self-sampling for HPV DNA in a General Practitioner's Office to Improve Participation in Cervical Screening - The ASTRA Study.,HPV DNA Self-sampling in a General Practitioner's Office.
NCT06261736,2024-02-08,"October 24, 2023",May 2025,May 2025,2024-02-08,NA,Interventional,Not Applicable,70,Recruiting,The Effectiveness of Prophylactic Antibiotics for Urethral Bulking,The Effectiveness of Prophylactic Antibiotics for Urethral Bulking
NCT06268483,2024-02-13,"March 1, 2022","March 28, 2023","March 28, 2023",2024-02-13,NA,Interventional,Not Applicable,50,Completed,Effect of Hyaluronic Acid Oral Supplementation on Sexual and Urinary Symptoms of Women With Recurrent Urinary Tract Infections,Effect of Hyaluronic Acid Oral Supplementation on Sexual and Urinary Symptoms of Women With Recurrent Urinary Tract Infections
NCT06268509,2024-02-16,"April 1, 2023",August 2024,June 2024,2024-01-30,NA,Interventional,Not Applicable,245,Recruiting,Maternal Optimalization on Nutrition for Better Pregnancy Outcomes (MONAS Study),Nutrition Optimalization Among Pregnant Women to Improve Maternal and Neonatal Outcome in DKI Jakarta
NCT06273553,2024-02-15,March 2024,December 2027,October 2026,2024-01-31,NA,Interventional,Phase 1/Phase 2,39,Not yet recruiting,"An Open-Label, Phase 1/2 Study to Evaluate the Safety, Tolerability, Immunogenicity and Efficacy of RG002 Injection (an mRNA Therapeutic Vaccine) in Subjects With Human Papillomavirus (HPV) 16 or 18 Associated Cervical Intraepithelial Neoplasia Grade 2 or 3 (CIN2/3)",A Study in Subjects With Human Papillomavirus 16 or 18 Associated Cervical Intraepithelial Neoplasia Grade 2 or 3
NCT06281665,2024-04-02,"May 1, 2024","April 1, 2026","April 1, 2025",2024-02-15,NA,Interventional,Phase 4,60,Not yet recruiting,Treatment With Aspirin After Preeclampsia: TAP Trial,Treatment With Aspirin After Preeclampsia: TAP Trial
NCT06296615,2024-03-07,"April 1, 2021","October 30, 2022","October 30, 2022",2024-02-28,NA,Observational,NA,161,Completed,Whether Vaginal Microbiota Affects Pregnancy Outcomes After Embryo Transfer,Whether Vaginal Microbiota Affects Pregnancy Outcomes After Embryo Transfer
NCT06296901,2024-02-28,April 2024,October 2025,April 2025,2024-02-28,NA,Interventional,Not Applicable,600,Not yet recruiting,o Wipe or Not To Wipe?: That Is The Question,To Wipe or Not To Wipe?: That Is The Question
NCT06304610,2024-03-27,"May 1, 2024","December 31, 2024","December 31, 2024",2024-02-21,NA,Interventional,Not Applicable,200,Not yet recruiting,Hospital-based Validation of the New ELEVATE Screening Tool in Belgium and Ecuador,Hospital-based Validation of the New ELEVATE Screening Tool in Belgium and Ecuador
NCT06310720,2024-03-07,March 2024,December 2024,December 2024,2024-03-07,NA,Interventional,Not Applicable,150,Not yet recruiting,You Matter: Using Video Education to Improve Patient Knowledge of Severe Maternal Morbidity Warning Signs in High Risk Populations,Postpartum Video Education in High Risk Populations
NCT06314113,2024-03-10,"March 1, 2024","September 1, 2025","March 1, 2025",2024-03-10,NA,Observational,NA,50,Recruiting,Evaluation of Oral Epigallocatechin Gallate Treatment for Low-grade Cervical Lesions (L-SIL) Associated With Human Papilloma Virus (HPV) Infection,Evaluation of Oral EGCG Treatment for L-SIL Associated With HPV Infection
NCT06317688,2024-03-25,"November 6, 2023","August 14, 2024","August 14, 2024",2023-11-08,NA,Interventional,Phase 1,100,Enrolling by invitation,Effectiveness of Highly Purified Anhydrous (HPA) Lanolin Versus Extra-Virgin Coconut Oil in Preventing Subacute Lactation Mastitis,Effectiveness of Highly Purified Anhydrous (HPA) Lanolin Versus Extra-Virgin Coconut Oil in Preventing Subacute Lactation Mastitis
NCT06332781,2024-03-26,"August 1, 2024","July 31, 2025","June 1, 2025",2023-12-13,NA,Interventional,Phase 4,30,Not yet recruiting,Intravesical Gentamicin to Prevent Recurrent UTI,Intravesical Gentamicin to Prevent Recurrent UTI
NCT06344884,2024-03-27,May 2024,July 2025,July 2025,2024-03-27,NA,Interventional,Not Applicable,128,Not yet recruiting,Early Patient Removal of Urinary Catheters After Urogynecologic Surgery,Early Patient Removal of Urinary Catheters After Urogynecologic Surgery
NCT06352970,2024-04-03,"May 1, 2024","December 31, 2027","December 31, 2025",2024-03-20,NA,Observational,NA,500,Not yet recruiting,Effects of Tuberculosis Infection on Placental Development and Function,Effects of Tuberculosis Infection on Development and Function of the Placenta
NCT06353269,2024-04-05,April 2024,October 2027,January 2027,2024-02-28,NA,Interventional,Phase 4,111,Recruiting,Adherence to Vaginal Estrogen Therapy in Hypoestrogenic Women With Recurrent Urinary Tract Infections,Adherence to Vaginal Estrogen Therapy in Hypoestrogenic Women With Recurrent Urinary Tract Infections
NCT06360965,2024-04-06,"January 1, 2024","December 31, 2026","March 31, 2026",2024-04-01,NA,Interventional,Not Applicable,102,Recruiting,A Randomized Controlled Trial on the Clinical Efficacy and Safety of Warm Meridians and Relieve Pain Plaster in Improving the Sequelae of Pelvic Inflammatory Disease and Chronic Pelvic Pain (Cold Dampness Stasis Type).,Clinical Trial of Acupoint Application in Improving the Sequelae of Pelvic Inflammatory Disease and Chronic Pelvic Pain
